DataYear,BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,YearBuilt,NumBuildings,NmbFloors,PropertyGFATotal,PropertyGFAParking,GFABuilding_s,All_UseTypes,Largest_UseType,LargestUseType_GFA,Second_UseType,SecondUseType_GFA,Third_UseType,ThirdUseType_GFA,ENERGYSTARScore,SiteEUI_kBtu_sf,SiteEUIWN_kBtu_sf,SourceEUI_kBtu_sf,SourceEUIWN_kBtu_sf,SiteEnergyUse_kBtu,SiteEnergyUseWN_kBtu,SteamUse_kBtu,Electricity_kBtu,NaturalGas_kBtu,TotalGHGEmissions,GHGEmissionsIntensity
2016,NonResidential,Large Office,7,LAKE UNION,2009,1.0,5,271071,98700,172371,"Medical Office, Office, Parking",Office,168132.0,Parking,96918.0,Medical Office,16862.0,96.0,28.964123790446045,43.0,131.5,133.3000031,7851334.0,7960023.0,0.0,7695280.0,156054.0,61.93,0.23
2016,NonResidential,Warehouse,3,LAKE UNION,1914,1.0,5,127800,0,127800,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,127800.0,Aucun,0.0,Aucun,0.0,56.0,21.654851330203442,22.0,64.40000153,64.69999695,2767490.0,2811924.5,0.0,2545590.0,221900.0,29.53,0.23
2016,NonResidential,Large Office,3,LAKE UNION,2002,1.0,5,560516,206597,353919,"Office, Parking",Office,372503.0,Parking,189133.0,Aucun,0.0,71.0,53.67107094177508,81.59999847,202.1999969,200.6000061,30083494.0,30401640.0,0.0,20922584.0,9160910.0,632.4,1.13
2016,NonResidential,Large Office,3,LAKE UNION,2001,1.0,6,226592,95000,131592,"Office, Parking",Office,131592.0,Parking,83178.0,Aucun,0.0,49.0,52.797217024431575,89.80000305,281.6000061,278.0,11963427.0,11812678.0,0.0,11719809.0,243618.0,94.64,0.42
2016,NonResidential,Mixed Use Property,7,LAKE UNION,2003,1.0,5,159700,50654,109046,"Office, Other, Parking, Retail Store",Other,72407.0,Parking,49314.0,Office,37406.0,,196.44092047589228,275.1000061,650.5999756,655.5,31371615.0,31915486.0,0.0,20355803.0,11015812.0,726.96,4.55
2016,NonResidential,Large Office,7,LAKE UNION,2006,1.0,4,209816,73673,136143,"Fitness Center/Health Club/Gym, Office, Parking, Restaurant",Office,113803.0,Parking,79091.0,Fitness Center/Health Club/Gym,15803.0,97.0,32.96925877912075,51.0,135.1999969,135.1999969,6917478.0,6917478.5,0.0,5303806.0,1613672.0,122.68,0.58
2016,NonResidential,Large Office,7,LAKE UNION,2006,1.0,6,303103,109905,193198,"Bank Branch, Office, Parking",Office,178628.0,Parking,99368.0,Bank Branch,6015.0,97.0,24.80828629211852,40.90000153,123.6999969,123.9000015,7519466.0,7554767.0,0.0,7147457.0,372009.0,69.59,0.23
2016,NonResidential,Mixed Use Property,7,LAKE UNION,1954,1.0,3,67380,0,67380,"Non-Refrigerated Warehouse, Office, Other, Other - Entertainment/Public Assembly, Parking",Non-Refrigerated Warehouse,67380.0,Aucun,0.0,Aucun,0.0,66.0,40.8998070644108,46.79999924,94.19999695,99.19999695,2755829.0,3066491.25,0.0,1566221.0,1189608.0,74.1,1.1
2016,NonResidential,Laboratory,7,LAKE UNION,1963,1.0,4,102235,0,102235,Laboratory,Laboratory,102235.0,Aucun,0.0,Aucun,0.0,,238.61912260967378,241.5,559.5,559.7000122,24395226.0,24903228.0,0.0,15355254.0,9039972.0,587.16,5.74
2016,NonResidential,Mixed Use Property,7,LAKE UNION,2008,1.0,5,436497,153684,282813,"Laboratory, Office, Parking",Laboratory,175364.0,Parking,173235.0,Office,88901.0,,103.6716243181511,180.1999969,417.0,427.6000061,45252353.0,47629656.0,0.0,29992691.0,15259662.0,1019.53,2.34
2016,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,1974,1.0,5,88062,20826,67236,"Office, Parking",Office,64752.0,Parking,21396.0,Aucun,0.0,80.0,38.78586677568077,55.0,165.6000061,172.6000061,3415561.0,3558562.5,0.0,3415561.0,0.0,23.81,0.27
2016,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,1972,1.0,5,87178,20416,66762,"Office, Parking",Office,66648.0,Parking,15167.0,Aucun,0.0,69.0,41.66893023469224,57.59999847,171.1000061,180.8000031,3632614.0,3838006.75,0.0,3632614.0,0.0,25.32,0.29
2016,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,1970,1.0,5,87178,20416,66762,"Office, Parking",Office,66747.0,Parking,28285.0,Aucun,0.0,86.0,40.068514992314576,55.5,164.3000031,174.3000031,3493093.0,3705629.0,0.0,3493093.0,0.0,24.35,0.28
2016,NonResidential,Medical Office,4,NORTHEAST,1988,1.0,4,196749,88405,108344,"Medical Office, Parking",Medical Office,108344.0,Parking,88405.0,Aucun,0.0,5.0,97.40894744064772,182.0,411.5,416.2999878,19165113.0,19718338.0,0.0,11703547.0,7461566.0,477.87,2.43
2016,NonResidential,Medical Office,4,NORTHEAST,1994,1.0,4,191276,95281,95995,Medical Office,Medical Office,95995.0,Aucun,0.0,Aucun,0.0,21.0,44.03511156653213,87.69999695,266.3999939,266.3999939,8422860.0,8422861.0,0.0,8005293.0,417567.0,77.99,0.41
2016,NonResidential,Self-Storage Facility,6,BALLARD,1946,2.0,2,111445,0,111445,"Fitness Center/Health Club/Gym, Office, Other - Education, Other - Recreation, Other - Restaurant/Bar, Outpatient Rehabilitation/Physical Therapy, Personal Services (Health/Beauty, Dry Cleaning, etc), Restaurant, Retail Store, Self-Storage Facility, Vocat",Self-Storage Facility,111445.0,Aucun,0.0,Aucun,0.0,,51.12362151734039,51.0,103.0,106.4000015,5697472.0,6076957.0,0.0,3007514.0,2689958.0,163.83,1.47
2016,NonResidential,Warehouse,1,SOUTHWEST,1997,1.0,4,98475,0,98475,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,98475.0,Aucun,0.0,Aucun,0.0,83.0,11.073846153846153,12.0,27.89999962,28.89999962,1090497.0,1178591.625,0.0,768997.0,321500.0,22.44,0.23
2016,NonResidential,Hospital,3,LAKE UNION,2000,1.0,7,351530,150455,201075,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),215602.0,Aucun,0.0,Aucun,0.0,23.0,121.49637299803715,200.3000031,467.6000061,465.1000061,42709620.0,43178016.0,0.0,26781892.0,15927728.0,1032.63,2.94
2016,NonResidential,Supermarket / Grocery Store,5,NORTH,1995,1.0,2,308965,187878,121087,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,121087.0,Aucun,0.0,Aucun,0.0,78.0,46.97226223034971,122.5999985,310.2000122,310.8999939,14512785.0,14843382.0,0.0,10680826.0,3831959.0,277.98,0.9
2016,NonResidential,Supermarket / Grocery Store,2,GREATER DUWAMISH,2008,1.0,1,63225,0,63225,Supermarket/Grocery Store,Supermarket/Grocery Store,63225.0,Aucun,0.0,Aucun,0.0,100.0,103.16411229735073,103.1999969,323.8999939,323.8999939,6522551.0,6522551.5,0.0,6522551.0,0.0,45.47,0.72
2016,Nonresidential COS,Other,1,DELRIDGE,1955,1.0,1,113780,0,113780,"Office, Other - Services",Services,113780.0,Aucun,0.0,Aucun,0.0,,31.416259448057655,35.29999924,60.0,64.09999847,3574542.0,4021869.0,0.0,1470885.0,2103657.0,121.98,1.07
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1999,1.0,1,243044,0,243044,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,243044.0,Aucun,0.0,Aucun,0.0,100.0,5.744153322032225,4.300000191,9.0,9.0,1396082.0,1396082.25,0.0,700977.0,695105.0,41.8,0.17
2016,NonResidential,Other,6,LAKE UNION,2001,1.0,3,280252,156312,123940,"Office, Parking, Retail Store",Parking,156312.0,Office,116440.0,Retail Store,7500.0,,41.11193140459301,93.0,291.8999939,291.8999939,11521701.0,11521702.0,0.0,11521701.0,0.0,80.32,0.29
2016,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,1952,1.0,3,66462,12998,53464,"Other, Parking",Other,72000.0,Parking,15000.0,Aucun,0.0,,103.46420510968674,95.5,299.8999939,299.8999939,6876438.0,6876439.5,0.0,6876438.0,0.0,47.94,0.72
2016,NonResidential,Retail Store,5,NORTHWEST,1997,1.0,1,131387,0,131387,Retail Store,Retail Store,131387.0,Aucun,0.0,Aucun,0.0,72.0,66.77263351777573,82.90000153,234.5,234.0,8773056.0,8949319.0,0.0,7704514.0,1068542.0,110.46,0.84
2016,NonResidential,Warehouse,5,NORTHWEST,1999,1.0,3,94400,0,94400,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,94400.0,Aucun,0.0,Aucun,0.0,38.0,8.30895127118644,11.89999962,33.5,33.70000076,784365.0,800622.875,0.0,680865.0,103500.0,10.24,0.11
2016,NonResidential,Other,5,NORTHWEST,1964,6.0,1,111900,0,111900,"Parking, Strip Mall",Strip Mall,111900.0,Aucun,0.0,Aucun,0.0,,87.71061662198392,81.09999847,190.5,193.0,9814818.0,10079993.0,0.0,6390148.0,3424670.0,226.43,2.02
2016,NonResidential,Supermarket / Grocery Store,5,NORTHWEST,1984,1.0,1,144776,0,144776,Wholesale Club/Supercenter,Wholesale Club/Supercenter,144776.0,Aucun,0.0,Aucun,0.0,56.0,92.72308946234182,95.5,246.1999969,249.1000061,13424078.0,13827966.0,0.0,10307295.0,3116783.0,237.39,1.64
2016,NonResidential,Retail Store,5,NORTHWEST,1967,1.0,1,114000,0,114000,"Retail Store, Supermarket/Grocery Store",Retail Store,114000.0,Aucun,0.0,Aucun,0.0,79.0,151.10037719298245,150.8999939,302.0,302.0,17225443.0,17225444.0,0.0,7836595.0,9388848.0,553.27,4.85
2016,NonResidential,Supermarket / Grocery Store,5,NORTHWEST,1997,1.0,1,50083,0,50083,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,50083.0,Aucun,0.0,Aucun,0.0,78.0,172.98664217399119,177.8000031,454.2000122,459.2000122,8663690.0,8901074.0,0.0,6528390.0,2135300.0,158.92,3.17
2016,NonResidential,Large Office,6,LAKE UNION,1988,1.0,3,124071,28645,95426,Office,Office,96504.0,Aucun,0.0,Aucun,0.0,73.0,40.22986838181364,51.70000076,162.3999939,162.3999939,4991360.0,4991360.5,0.0,4989211.0,2149.0,34.9,0.28
2016,NonResidential,Small- and Mid-Sized Office,6,LAKE UNION,2000,1.0,4,90000,36528,53472,Office,Office,90000.0,Aucun,0.0,Aucun,0.0,84.0,43.308188888888886,43.29999924,136.0,136.0,3897737.0,3897738.0,0.0,3897737.0,0.0,27.17,0.3
2016,NonResidential,Small- and Mid-Sized Office,6,LAKE UNION,2001,1.0,3,96041,33709,62332,"Office, Parking",Office,62232.0,Parking,33709.0,Aucun,0.0,70.0,56.36568757093325,87.0,273.1000061,273.1000061,5413417.0,5413418.0,0.0,5413417.0,0.0,37.74,0.39
2016,NonResidential,Large Office,6,LAKE UNION,1999,1.0,3,280957,114829,166128,"Data Center, Office, Parking, Restaurant",Office,152579.0,Parking,93893.0,Data Center,7500.0,96.0,40.302120965129895,68.69999695,211.3000031,211.3000031,11323163.0,11325513.0,0.0,10986553.0,336610.0,94.47,0.34
2016,NonResidential,Large Office,6,LAKE UNION,1999,1.0,4,243334,103032,140302,"Office, Parking",Office,138995.0,Parking,24549.0,Aucun,0.0,89.0,35.55538888934551,62.20000076,187.3999939,187.3999939,8651835.0,8651835.0,0.0,8116657.0,535178.0,85.01,0.35
2016,NonResidential,Mixed Use Property,7,DOWNTOWN,1991,1.0,6,154660,0,154660,"Data Center, Library, Non-Refrigerated Warehouse, Office, Other - Entertainment/Public Assembly, Other - Recreation, Other - Services, Restaurant, Social/Meeting Hall",Entertainment/Public Assembly,154660.0,Aucun,0.0,Aucun,0.0,,342.43364800206905,212.3999939,519.0,522.7000122,52960788.0,53734196.0,17548416.0,34936812.0,475560.0,1623.34,10.5
2016,NonResidential,Large Office,2,GREATER DUWAMISH,1982,1.0,5,390295,121375,268920,"Office, Parking",Office,243018.0,Parking,108408.0,Aucun,0.0,95.0,19.687374934344533,31.60000038,99.30000305,99.30000305,7683884.0,7683885.0,0.0,7683884.0,0.0,53.57,0.14
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1967,1.0,2,90000,0,90000,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,90000.0,Aucun,0.0,Aucun,0.0,87.0,15.8794,16.29999924,46.20000076,46.70000076,1429146.0,1468317.375,0.0,1272922.0,156224.0,17.17,0.19
2016,NonResidential,Retail Store,2,GREATER DUWAMISH,1966,1.0,1,50200,0,50200,Retail Store,Retail Store,50200.0,Aucun,0.0,Aucun,0.0,,20.865756972111555,23.79999924,43.0,46.09999847,1047461.0,1193084.5,0.0,507461.0,540000.0,32.22,0.64
2016,NonResidential,Small- and Mid-Sized Office,6,BALLARD,1925,1.0,6,94033,6200,87833,"Multifamily Housing, Non-Refrigerated Warehouse, Office, Parking, Retail Store",Office,53993.0,Retail Store,24744.0,Parking,4500.0,,50.601363351163954,60.20000076,130.8999939,134.5,4758198.0,5055586.0,0.0,2871051.0,1887147.0,120.24,1.28
2016,NonResidential,Warehouse,6,BALLARD,1941,1.0,2,63240,0,63240,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,63240.0,Aucun,0.0,Aucun,0.0,100.0,3.5984661606578117,4.300000191,6.599999905,7.400000095,227567.0,272913.6875,0.0,85409.0,142158.0,8.15,0.13
2016,NonResidential,Other,6,BALLARD,2008,1.0,5,322869,182454,140415,"Parking, Retail Store",Parking,182454.0,Retail Store,130744.0,Aucun,0.0,,52.9172636580161,134.8000031,308.3999939,312.7000122,17085344.0,17628306.0,0.0,10708106.0,6377238.0,413.35,1.28
2016,NonResidential,Self-Storage Facility,7,MAGNOLIA / QUEEN ANNE,1988,1.0,4,130293,23400,106893,"Parking, Self-Storage Facility",Self-Storage Facility,130293.0,Aucun,0.0,Aucun,0.0,,3.5729701518884363,3.599999905,11.19999981,11.19999981,465533.0,465533.3125,0.0,465533.0,0.0,3.25,0.02
2016,NonResidential,Warehouse,7,MAGNOLIA / QUEEN ANNE,1997,1.0,4,106041,0,106041,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,106041.0,Aucun,0.0,Aucun,0.0,94.0,10.599136183174432,11.80000019,25.70000076,27.0,1123943.0,1254908.5,0.0,739343.0,384600.0,25.58,0.24
2016,NonResidential,Self-Storage Facility,7,MAGNOLIA / QUEEN ANNE,1956,1.0,3,94470,0,94470,Self-Storage Facility,Self-Storage Facility,94470.0,Aucun,0.0,Aucun,0.0,,10.593807557954907,12.60000038,20.70000076,22.89999962,1000797.0,1187738.375,0.0,432859.0,567938.0,33.18,0.35
2016,NonResidential,Large Office,2,DOWNTOWN,2002,1.0,10,181694,38186,143508,"Office, Other, Parking",Office,150840.0,Parking,26946.0,Other,2155.0,88.0,42.03762920074411,50.90000153,156.8000031,159.6999969,7637985.0,7783714.5,0.0,7637985.0,0.0,53.25,0.29
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1966,1.0,1,22780,0,22780,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,22780.0,Aucun,0.0,Aucun,0.0,33.0,17.64929762949956,17.60000038,55.40000153,55.40000153,402051.0,402051.3125,0.0,402051.0,0.0,2.8,0.12
2016,NonResidential,Distribution Center,2,GREATER DUWAMISH,1967,1.0,1,124472,0,124472,"Distribution Center, Parking",Distribution Center,124472.0,Aucun,0.0,Aucun,0.0,62.0,43.90354457227328,51.0,65.40000153,72.80000305,5464762.0,6345882.5,0.0,1145957.0,4318805.0,237.36,1.91
2016,NonResidential,Large Office,7,DOWNTOWN,1970,1.0,22,227556,98556,129000,"Office, Parking",Office,227556.0,Aucun,0.0,Aucun,0.0,95.0,37.324522315386105,39.29999924,117.1999969,123.5,8493419.0,8950688.0,0.0,8493419.0,0.0,59.21,0.26
2016,NonResidential,Distribution Center,2,GREATER DUWAMISH,1967,1.0,1,50065,0,50065,"Distribution Center, Parking",Distribution Center,50065.0,Aucun,0.0,Aucun,0.0,72.0,30.550484370318586,35.09999847,67.19999695,71.90000153,1529510.0,1751500.375,0.0,836261.0,693249.0,42.65,0.85
2016,NonResidential,Distribution Center,2,GREATER DUWAMISH,1969,1.0,1,57540,0,57540,Distribution Center,Distribution Center,57540.0,Aucun,0.0,Aucun,0.0,26.0,44.885071254779284,48.79999924,94.69999695,98.90000153,2582687.0,2808274.75,0.0,1310981.0,1271706.0,76.68,1.33
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1966,1.0,1,85400,0,85400,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,85400.0,Aucun,0.0,Aucun,0.0,49.0,17.997634660421546,18.0,56.5,56.5,1536998.0,1536998.25,0.0,1536998.0,0.0,10.72,0.13
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1966,1.0,1,55700,0,55700,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,55700.0,Aucun,0.0,Aucun,0.0,63.0,9.332244165170557,9.5,29.29999924,29.79999924,519806.0,528115.6875,0.0,519806.0,0.0,3.62,0.06
2016,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,1964,1.0,1,53250,0,53250,"Office, Parking",Office,53250.0,Aucun,0.0,Aucun,0.0,96.0,33.69365258215962,33.40000153,77.19999695,75.30000305,1794187.0,1760992.25,0.0,1048173.0,746014.0,46.93,0.88
2016,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,1987,1.0,6,78672,28427,50245,Office,Office,78672.0,Aucun,0.0,Aucun,0.0,98.0,27.706413971934108,28.20000076,79.30000305,79.80000305,2179719.0,2220030.5,0.0,1888502.0,291217.0,28.63,0.36
2016,NonResidential,Warehouse,5,NORTHWEST,1986,1.0,3,64660,0,64660,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,64660.0,Aucun,0.0,Aucun,0.0,89.0,5.034225177853387,5.199999809,13.0,13.10000038,325513.0,333622.5938,0.0,237813.0,87700.0,6.32,0.1
2016,NonResidential,Mixed Use Property,3,EAST,1927,1.0,2,75844,19928,55916,"Office, Other, Parking",Other,28442.0,Office,28441.0,Parking,18961.0,,48.57586625177997,66.40000153,193.1999969,194.8999939,3684188.0,3774978.5,0.0,3406851.0,277337.0,38.48,0.51
2016,NonResidential,Distribution Center,2,GREATER DUWAMISH,1968,1.0,1,161678,0,161678,Distribution Center,Distribution Center,161678.0,Aucun,0.0,Aucun,0.0,25.0,57.87570974405918,62.09999847,142.0,145.5,9357229.0,10093972.0,0.0,6332002.0,3025227.0,204.81,1.27
2016,NonResidential,Distribution Center,2,GREATER DUWAMISH,1949,1.0,1,101101,0,101101,Distribution Center,Distribution Center,101101.0,Aucun,0.0,Aucun,0.0,1.0,215.5846826440886,211.1000061,676.5999756,662.5,21795827.0,21341708.0,0.0,21779250.0,16577.0,152.71,1.51
2016,NonResidential,Distribution Center,2,GREATER DUWAMISH,1980,1.0,1,52613,0,52613,Distribution Center,Distribution Center,52613.0,Aucun,0.0,Aucun,0.0,80.0,20.174823712770607,20.70000076,37.29999924,40.29999924,1061458.0,1231121.75,0.0,527872.0,533586.0,32.02,0.61
2016,NonResidential,Other,2,GREATER DUWAMISH,1940,1.0,1,56608,0,56608,"Office, Other",Other,56608.0,Aucun,0.0,Aucun,0.0,,89.99074335782929,92.30000305,250.3999939,251.0,5094196.0,5246590.0,0.0,4253264.0,840932.0,74.31,1.31
2016,NonResidential,Refrigerated Warehouse,2,GREATER DUWAMISH,1953,1.0,1,104099,0,104099,"Office, Parking, Refrigerated Warehouse",Refrigerated Warehouse,104099.0,Aucun,0.0,Aucun,0.0,,169.9864167763379,167.3999939,525.5,515.2000122,17695416.0,17427156.0,0.0,17283711.0,411705.0,142.36,1.37
2016,NonResidential,Supermarket / Grocery Store,5,NORTHWEST,2003,1.0,1,58184,7450,50734,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,51722.0,Aucun,0.0,Aucun,0.0,41.0,252.90908153444246,291.5,620.2000122,627.5999756,14715262.0,15076756.0,0.0,7956442.0,6758820.0,414.43,7.12
2016,NonResidential,Supermarket / Grocery Store,5,NORTH,1980,1.0,1,58480,0,58480,Supermarket/Grocery Store,Supermarket/Grocery Store,58480.0,Aucun,0.0,Aucun,0.0,37.0,189.03101915184678,254.6000061,581.9000244,588.0,11054534.0,11311432.0,0.0,6817771.0,4236763.0,272.54,4.66
2016,NonResidential,Large Office,7,LAKE UNION,2005,1.0,6,336700,124800,211900,"Office, Parking, Retail Store",Office,217977.0,Parking,4569.0,Aucun,0.0,95.0,23.395880605880606,42.20000076,113.5,113.5,7877393.0,9200102.0,0.0,7877393.0,0.0,54.92,0.16
2016,NonResidential,Retail Store,7,LAKE UNION,1996,1.0,4,264008,159994,104014,Retail Store,Retail Store,98863.0,Aucun,0.0,Aucun,0.0,42.0,37.641685100451504,105.5999985,260.0,262.3999939,9937706.0,10443463.0,0.0,7307906.0,2629800.0,190.61,0.72
2016,NonResidential,Small- and Mid-Sized Office,3,CENTRAL,1914,1.0,2,62220,0,62220,"Office, Other - Services, Parking",Office,62220.0,Aucun,0.0,Aucun,0.0,32.0,87.50004821600771,87.80000305,275.2999878,275.2999878,5444253.0,5444253.5,0.0,5431426.0,12827.0,38.55,0.62
2016,NonResidential,Small- and Mid-Sized Office,3,GREATER DUWAMISH,1970,1.0,1,65430,0,65430,"Office, Other",Office,65430.0,Aucun,0.0,Aucun,0.0,89.0,48.61753018493046,52.09999847,100.3000031,107.5999985,3181045.0,3586460.5,0.0,1705793.0,1475252.0,90.24,1.38
2016,NonResidential,Large Office,4,NORTHEAST,2006,1.0,3,102290,42440,59850,"Office, Parking",Office,83715.0,Parking,18575.0,Aucun,0.0,26.0,59.27040766448333,73.0,223.6999969,224.3000031,6062770.0,6114351.5,0.0,5913177.0,149593.0,49.17,0.48
2016,NonResidential,Other,3,CENTRAL,1926,1.0,3,80004,0,80004,Other,Other,80004.0,Aucun,0.0,Aucun,0.0,,152.8938803059847,163.3999939,513.0,513.0,12232122.0,12232124.0,0.0,12232122.0,0.0,85.28,1.07
2016,NonResidential,Warehouse,2,GREATER DUWAMISH,1991,1.0,2,323916,0,323916,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,323916.0,Aucun,0.0,Aucun,0.0,92.0,24.772052013484977,27.10000038,48.90000153,51.29999924,8024064.0,8767252.0,0.0,3548085.0,4475979.0,262.45,0.81
2016,NonResidential,Mixed Use Property,2,GREATER DUWAMISH,1932,1.0,14,304052,0,304052,"Medical Office, Office, Parking",Office,304052.0,Aucun,0.0,Aucun,0.0,66.0,69.1572329733072,70.30000305,202.8999939,203.8000031,21027395.0,21290090.0,0.0,18843504.0,2183891.0,247.35,0.81
2016,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,1978,1.0,4,85385,31210,54175,"Data Center, Office, Parking",Office,50235.0,Parking,25525.0,Data Center,2875.0,,56.86052585348715,92.5,287.0,290.2999878,4855036.0,4910799.5,0.0,4855036.0,0.0,33.85,0.4
2016,NonResidential,Distribution Center,1,GREATER DUWAMISH,1989,1.0,2,98024,0,98024,"Distribution Center, Office",Distribution Center,98024.0,Aucun,0.0,Aucun,0.0,94.0,20.284165102423895,21.60000038,50.79999924,52.09999847,1988335.0,2109093.75,0.0,1373037.0,615298.0,42.25,0.43
2016,NonResidential,Mixed Use Property,7,LAKE UNION,1928,1.0,1,65000,15000,50000,"Office, Other, Parking",Office,20000.0,Parking,15000.0,Other,10000.0,,40.060476923076926,91.90000153,203.5,208.8999939,2603931.0,2758081.75,0.0,1612547.0,991384.0,63.89,0.98
2016,NonResidential,Large Office,7,LAKE UNION,1990,1.0,5,144573,66620,77953,"Office, Parking",Office,78521.0,Parking,66650.0,Aucun,0.0,62.0,35.518658394029316,67.69999695,205.3000031,212.6999969,5135039.0,5318277.0,0.0,5135039.0,0.0,35.8,0.25
2016,NonResidential,Retail Store,5,NORTH,1950,1.0,2,302812,0,302812,Retail Store,Retail Store,302812.0,Aucun,0.0,Aucun,0.0,97.0,24.077064317134063,25.70000076,63.90000153,65.5,7290824.0,7783388.0,0.0,5590290.0,1700534.0,129.29,0.43
2016,NonResidential,Small- and Mid-Sized Office,5,NORTHWEST,1974,1.0,5,86400,0,86400,Office,Office,86400.0,Aucun,0.0,Aucun,0.0,53.0,105.09283564814815,118.5,231.1999969,232.0,9080021.0,9266020.0,0.0,4089680.0,4990341.0,293.55,3.4
2016,NonResidential,Other,5,NORTH,1969,1.0,2,98539,0,98539,Strip Mall,Strip Mall,98539.0,Aucun,0.0,Aucun,0.0,,55.31252600493206,55.79999924,169.8000031,170.3000031,5450441.0,5502264.5,0.0,5266334.0,184107.0,46.49,0.47
2016,NonResidential,Small- and Mid-Sized Office,5,NORTHWEST,1981,1.0,6,86483,0,86483,"Office, Parking",Office,86483.0,Aucun,0.0,Aucun,0.0,56.0,73.55475642611843,76.69999695,231.0,241.0,6361236.0,6636482.5,0.0,6361236.0,0.0,44.35,0.51
2016,NonResidential,Distribution Center,1,DELRIDGE,1976,1.0,1,51600,0,51600,"Distribution Center, Office",Distribution Center,51600.0,Aucun,0.0,Aucun,0.0,75.0,21.793468992248062,23.20000076,55.90000153,57.40000153,1124543.0,1196293.25,0.0,815508.0,309035.0,22.1,0.43
2016,NonResidential,Warehouse,1,DELRIDGE,1968,1.0,1,140520,0,140520,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,140520.0,Aucun,0.0,Aucun,0.0,61.0,15.837688585254767,17.79999924,36.09999847,38.20000076,2225512.0,2502923.5,0.0,1310524.0,914988.0,57.73,0.41
2016,NonResidential,Large Office,7,MAGNOLIA / QUEEN ANNE,1986,1.0,5,154029,62380,91649,"Office, Parking",Office,91645.0,Parking,66288.0,Aucun,0.0,95.0,30.10079920015062,50.59999847,145.6999969,145.6999969,4636396.0,4636396.5,0.0,4060681.0,575715.0,58.88,0.38
2016,NonResidential,Other,5,NORTHWEST,2005,1.0,3,161789,91935,69854,"Medical Office, Parking",Parking,91935.0,Medical Office,69854.0,Aucun,0.0,,43.04134397270519,101.0999985,312.5,317.1000061,6963616.0,7063953.5,0.0,6947606.0,16010.0,49.28,0.3
2016,NonResidential,Medical Office,5,NORTHWEST,2005,1.0,3,63909,0,63909,"Medical Office, Retail Store",Medical Office,63909.0,Aucun,0.0,Aucun,0.0,,74.57092115351516,74.59999847,234.1999969,234.1999969,4765753.0,4765753.5,0.0,4765753.0,0.0,33.22,0.52
2016,NonResidential,Warehouse,5,NORTHWEST,1948,1.0,2,53472,0,53472,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,53472.0,Aucun,0.0,Aucun,0.0,,18.161953919808496,18.70000076,31.89999962,33.70000076,971156.0,1065308.875,0.0,381025.0,590131.0,34.0,0.64
2016,NonResidential,Warehouse,1,GREATER DUWAMISH,1980,1.0,1,50417,0,50417,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,50417.0,Aucun,0.0,Aucun,0.0,14.0,36.642422198861496,42.59999847,73.90000153,80.19999695,1847401.0,2149815.75,0.0,855017.0,992384.0,58.67,1.16
2016,NonResidential,Restaurant,7,DOWNTOWN,1900,1.0,1,43728,0,43728,Restaurant,Restaurant,43728.0,Aucun,0.0,Aucun,0.0,,263.1731384924991,271.1000061,276.2999878,284.6000061,11508035.0,11854450.0,0.0,0.0,11508035.0,611.19,13.98
2016,NonResidential,Medical Office,5,NORTHWEST,1961,1.0,3,133298,0,133298,Medical Office,Medical Office,133298.0,Aucun,0.0,Aucun,0.0,21.0,117.3385347116986,120.3000031,305.1000061,308.2000122,15640992.0,16041286.0,0.0,11600182.0,4040810.0,295.48,2.22
