,SiteEnergyUse_kBtu_log,TotalGHGEmissions_log
93,23.54810459235753,8.09196423348528
94,20.820076097903222,5.890933021705543
95,23.160106849598563,8.274261661257048
96,18.715566578019867,1.584962500721156
97,23.413382464187432,8.401562207256069
98,23.175292024491192,7.4575450455543795
99,22.563330589302115,7.702241960775077
100,20.677452978791944,4.821199978056451
101,23.169806060981866,6.591410142982135
102,21.905618739394292,4.7755773609306535
103,23.601365020514358,8.601287952522513
104,21.201440749116326,4.071247819461442
105,23.122967296805776,7.343496655464363
106,23.331820800608856,6.537761978621094
107,25.95498530634174,10.678124737215605
108,19.06692218790445,3.2675357980687347
109,20.393753892711917,6.187451054027326
110,23.508782019393898,8.875196429922507
111,21.58556500210331,5.617357261591324
112,21.218145181716157,6.402074073516853
113,22.2108704757925,7.228145275667782
114,25.8903456259647,8.760220946466509
115,21.639784062905214,6.664056112718223
116,24.776129978560245,9.368593762650853
117,24.601371368600343,10.050025472899172
118,24.517598810170938,9.320552370453642
119,24.66813242519403,9.608883149339862
120,20.39654396438506,5.466627120041501
121,21.851969352982092,4.721919445551544
122,23.22268820117362,6.0925457415435655
123,22.255630274389688,6.091488279764279
124,24.153569580777507,7.221780434281427
125,24.561221508933862,7.431121472526426
126,25.255762900957542,8.637313179965325
127,25.302356673602635,8.291400959483692
128,24.88508600180001,8.488282017518415
129,21.715766706178385,7.413712542087795
130,22.88384584339379,6.647602329007619
131,21.84115160531195,4.710944154575872
132,23.802745014209414,9.137631598235428
133,24.687418402085655,7.840777923595055
134,23.032592918921015,7.7956500772710475
135,25.23622004073206,8.106117959071074
136,24.090794079874605,7.0304464394374415
137,21.896247695726696,5.691254978650136
138,21.99446151615037,4.998646839005795
139,24.147006185452696,7.736266619459169
140,23.262476128136377,6.132371198732537
141,25.413243895630014,8.317276930735076
142,24.55235535971969,7.422233000683048
143,20.807981392523768,5.5410191531335595
144,21.83585149478658,4.705977901682522
145,24.119116285186408,7.1263947376201395
146,24.95626168548751,7.853746197008764
147,23.200757575294215,7.771687537602535
148,25.42864769704641,9.294322070913834
149,25.296616417355526,8.166514610409003
150,26.050920710049436,9.094473613508875
151,23.08889963748092,7.459021703862303
152,24.33548392725992,8.571259654275055
153,23.655609331906028,8.222118669744292
154,23.72274333808199,7.7564896067599705
155,21.3891943779317,6.132782457298859
156,22.623535031326423,6.4833321112684805
157,24.761947273938436,7.631831850610098
158,24.840308812197932,7.710186527009715
159,22.1729478098724,6.895181422102683
160,22.077616350221607,4.94766615679601
161,22.748443682477244,5.618238655595454
162,24.529986540682785,7.399854673572431
163,23.21930325622896,6.178316271701453
164,24.59307540067845,7.462952086108364
165,24.27931613663316,7.149239038837029
166,23.830107997351426,6.7000234960751515
167,22.353217914116495,5.524502537449162
168,24.83601620198526,7.705908805437825
169,23.768903430621236,8.585976539215636
170,21.484087295984576,4.638653116466112
171,24.47148689902441,9.533913701162579
172,20.786842320979115,6.302319050948834
173,23.703093508218316,8.471878396568409
174,24.176989159545297,9.051643995399086
175,24.690560359159107,10.083200069007734
176,25.530885827368202,8.400751380743461
177,25.7513696238194,11.329656209519616
178,23.478598805885092,7.343851933442121
179,22.0635201635092,6.858354057675242
180,19.827820264829704,5.604367899893749
181,21.55721920668748,4.4269356196483365
182,22.46846917691244,5.3384244147835584
183,21.92773962957134,6.138937308958628
184,22.12075804451917,7.2915851411564665
185,24.109647519887123,7.80967167790706
186,25.007500453450863,10.56114471882579
187,25.75445498377522,9.050338438167298
188,22.614940745688823,7.597829097826899
189,22.324471195386312,5.19416586852982
190,24.167967581696153,7.037821465434967
191,22.523491867697523,6.026800059343715
192,22.806543525471383,5.676380255466924
193,25.171331324960956,10.520127550324851
194,23.47397521521924,8.313245851787562
195,21.302355557879686,4.172327491657617
196,22.601974819331765,7.6652648467134314
197,25.638270317778193,9.631268017214735
198,21.746512270959656,6.22554487000337
199,22.73108530345268,5.601102203376409
200,21.52107512826906,4.390942772802543
201,23.832725384185395,8.304693557471008
202,23.20532583289497,7.531615392096571
203,22.794149891581352,7.2070143201775325
204,24.669777321021275,7.757756679010825
205,24.2093541514689,7.079271430522539
206,22.181711271997067,5.051807107013298
207,22.11740055295571,4.987320865929254
208,23.668067592611997,6.537917249034083
209,23.783265747731765,6.653203362033977
210,22.344959487662752,8.137247340664668
211,21.21194293817075,5.475084882948782
212,24.308678033758078,8.71046207397916
213,24.074524610913503,8.361198115548747
214,24.201740550027015,7.960523293890615
215,21.991418952856545,7.0300049445090815
216,23.72980149025027,7.652127927738268
217,24.334609165223483,7.204473331100186
218,25.714844849336313,8.833585883396175
219,23.17565568493656,7.928725622870757
220,23.964835531100213,6.8346606579017255
221,20.92283842911506,3.792855352362489
222,21.394256999940986,6.871720462321232
223,19.54201162556178,2.411426245726465
224,24.126061322371708,7.888134388352869
225,19.56519321107519,2.4436066514756147
226,22.05012664390314,4.919816770052789
227,21.546751304359475,4.416839741912829
228,22.432801072633435,5.3026846141183785
229,23.43234959354594,8.55043897760719
230,22.291822427007148,5.161887682376894
231,22.52351625281301,5.39334755137725
232,22.400314783078297,5.27015513876653
233,22.177328590459226,5.047014819517589
234,22.01047620237282,6.542722361858322
235,22.162736131673885,5.032541697270038
236,24.416635579552054,8.828104741379754
237,25.528698969059793,8.447372562961556
238,25.879953965902093,10.309328552452161
239,21.512521543945613,4.3826672527450405
240,24.132444973603373,8.349524514481173
241,22.435236595837072,5.338780943894699
242,21.626767790831074,4.4963345134171115
243,22.90450636876502,5.952566540942803
244,21.400146673331374,4.88410945135923
245,24.842468800500193,9.304693557471008
246,23.512127382150624,6.564378168565064
247,24.902956464751593,9.505732173741803
248,22.721814719891768,6.938756261492295
249,22.84219878089379,6.120808102298621
250,21.39405494049201,6.211401637418471
251,21.70369112747262,4.57349571549561
252,21.792576643067754,4.662205499653616
253,21.73607362283643,4.60584986719498
254,24.19197916869273,8.900474389855958
255,23.00587875596778,6.285217246102088
256,20.056554370397677,4.488000770834068
257,25.34805772616831,10.01210770170561
258,23.790821063019823,8.118837277979702
259,22.637004888881954,5.506843098969815
260,20.412952251214886,5.38543103719352
261,23.457850388205856,6.327687364176048
262,22.71323001063561,5.583158003874408
263,23.06464804689309,6.7873802222963375
264,19.581165635345513,3.356143810225275
265,23.678319667840757,7.891115352832595
266,24.038037750519027,9.111839888316684
267,23.04655019137199,7.312156888313374
268,22.251001530764174,5.125155131322289
269,21.894205317283635,4.76394266044725
270,22.36810809365244,5.238022517825721
271,23.432773679537615,6.561784353081841
272,23.044574721106773,6.409560654982776
273,22.87340430880029,5.743353390944915
274,20.44672187744199,4.101818134227409
275,19.998465098543274,5.009884588931844
276,22.181983876327795,6.90977310414164
277,17.795931838811878,3.0268000593437154
278,24.02625595980417,8.691220076567399
279,20.10013744144662,4.676944359106912
280,22.864760656023687,5.734709620225838
281,18.61701899270732,1.4854268271702418
282,22.381727234682174,7.890933021705543
283,23.017913992527124,5.887768948647899
284,20.54463810865131,5.414473836430928
285,21.300441380836784,6.260778431893426
286,20.55168385706466,3.4222330006830477
287,18.98761376103701,1.8559896973084806
288,20.774898832999952,5.552438555253539
289,21.055710730272978,4.839455765224629
290,18.31235563583392,2.6599245584023783
291,21.812915251748908,5.2660368939953175
292,23.157649930347613,7.67814234748666
293,24.37754860918188,7.254650727862562
294,20.017615856827017,5.000901402741532
295,22.28042303792493,6.215484464192794
296,24.07687234256594,7.153400027735061
297,23.810809893389997,8.694984631227447
298,23.398134874344503,8.09032417587205
299,22.90928682232227,5.779259720372376
300,23.24448143073161,7.574479999326676
301,22.376302681236655,5.2686589550276715
302,21.601069350135155,6.495695162624068
303,22.531545662065906,5.61970645004589
304,23.544171365159357,6.414135532984451
305,22.935901682267588,8.035898787323415
306,24.32576679562372,7.950410089271261
307,22.21105056256471,5.081083928687635
308,20.923129415823134,5.400879436282184
309,21.312259789226832,5.997518234519788
310,22.291943803003562,5.161887682376894
311,22.7976504447178,7.014466883265317
312,23.114264203466007,8.197462446460598
313,22.600875680403394,5.470862199413702
314,20.100907396914504,4.465974464504069
315,21.085705849172463,5.85124932023306
316,22.14457236320037,5.879705766282288
317,22.731405218871185,5.622930350920177
318,22.1842727506238,5.0539801681876515
319,19.889343533571815,5.087462841250339
320,20.81706562347317,5.87455108689664
321,23.898828679931963,8.206916672538599
322,22.62217071131462,6.509379148914689
323,25.489298031651185,10.175487175961376
324,22.62898144760818,5.498889086976805
325,19.971937818605852,4.576522137920503
326,20.755339936677085,5.640967910449898
327,21.157962418815327,6.7526148041356615
328,20.973480868460786,4.4672794804599825
329,21.610637392863577,6.029011086659068
330,22.666515936939156,5.636334602442182
331,21.28264447564847,6.7436226760676545
332,21.43899941426295,4.342696959981934
333,21.433168217320716,5.303780748177103
334,21.71466602438933,6.0
335,24.425354671490112,9.323527697582692
336,24.191248946144373,8.665406984155998
337,23.72839273895858,8.514871824873357
338,22.432939941256596,5.3026846141183785
339,20.25617643249016,3.1259816538547156
340,19.439731477803832,4.685940148445977
341,23.646717782868908,8.259743263690781
342,21.432714177393386,4.302319050948834
343,22.655527229333988,7.073498932290183
344,21.444143885935883,4.3139713710590195
345,21.054621663927914,6.2630344058337934
346,20.998329425574518,4.70265754339091
347,21.767558108927002,4.637494325206311
348,22.8681123473205,7.025803990463827
349,22.04799551305023,6.637928981009013
350,20.86096570676477,3.7311832415722
351,21.17741406304928,4.980939266085512
352,21.038321563979583,6.034743949324734
353,21.9237123011553,7.050936965225225
354,21.589435363913296,6.212958362728285
355,21.0978450340535,3.968090752045256
356,22.06073451712181,4.930737337562887
357,19.717283154219672,4.042644337408494
358,20.7605347914534,5.36387192485753
359,21.358463945871744,4.228049047884462
360,20.01124636803528,2.881664619320345
361,22.419209264379138,7.112178833722592
362,21.46343905955864,4.3348542693316325
363,23.2129536204693,6.08278773170927
364,24.60778553203641,7.508903979000674
365,22.508853332157575,7.497931651896279
366,21.9058669587017,6.621026189464851
367,22.267693680575523,5.562242424221073
368,22.783863308409977,6.649902819893139
369,20.62587825562126,5.622051819456376
370,21.2999134050126,5.417515002885087
371,21.40335275793906,5.062208077560245
372,23.030959725683804,5.900866807980749
373,24.19826000142926,8.90041400836175
374,22.998834346761214,5.868637384170314
375,21.20025985832194,6.072320216032704
376,24.293380433482575,9.434878384278258
377,25.231813672900234,9.521050736900964
378,24.617902070376356,7.534419616373016
379,21.24075931176398,4.111031312388744
380,24.040495110854177,7.570614721761189
381,22.465860556131148,5.335569005556748
382,22.36922191507464,6.565901766806668
383,23.81432067252831,7.0259146987507926
384,23.844921241552402,8.481355457192056
385,22.956352005040007,8.14190276743519
386,21.547904621027413,4.417515002885087
387,21.380029246347487,4.553360503335328
388,22.28249120728346,5.152183419055046
389,23.906609709132233,6.8697480514650655
390,23.641443223897607,8.077723674748771
391,23.933428446563852,6.8033562117979445
392,22.31935927777156,5.189429245809757
393,22.066232437193428,4.935931139752267
394,23.061132348622653,6.622637566537459
395,24.39611026826253,8.483251484502265
396,21.34380163084231,5.92362461136832
397,21.071055091076413,5.8003822483033805
398,24.602753395870273,7.472650227973347
399,19.61380384992097,2.4828482830684653
400,22.905725596431907,5.7755773609306535
401,23.824561612634295,6.694462363465512
402,22.3947484202165,6.8671551631075145
403,23.601712763791664,6.471512648045499
404,23.26119278723455,6.131136719158451
405,24.0347827616878,6.904604518171173
406,20.26754910228523,3.137503523749935
407,22.1063520719652,5.648753032989572
408,22.696603802144853,5.566510755857876
409,22.238063558299533,6.612057559563065
410,21.62841572457777,6.108942568660791
411,22.999297279755513,6.900383816666934
412,23.29445724875672,7.299024807384316
413,19.953133576679534,2.823749360308273
414,21.205025377440517,6.582857034844238
415,22.62490809955431,6.2343863540945454
416,21.441678287565907,4.311793717753649
417,22.309280384936145,7.282995721155153
418,20.772909741995225,5.599912842187128
419,22.227921129704068,7.480749817184468
420,20.568872763893474,5.093391153253013
421,22.70946859470838,7.396604781181859
422,21.79537622003777,4.665051614289214
423,24.007612470834285,8.197511592107615
424,22.199722062175137,5.069530325162305
425,21.162122681852402,6.441284271927038
426,24.61141524976891,9.473096889074025
427,23.08106923108212,5.95093492831454
428,22.38615193998271,5.255878352582786
429,22.709608260601776,5.579542224936903
430,24.326831782563552,8.296595062544373
431,23.045202732325862,6.088735246190284
432,22.179738435177597,6.023033518665533
433,23.520085216089313,8.023088980272108
434,23.155520370767476,6.906048777947304
435,23.979503697014906,7.207697668655053
436,24.08139631494099,7.947373941721205
437,23.452681166103947,8.437211090286556
438,23.920588285955372,6.79051141189419
439,24.39783738539477,9.18556925608937
440,22.98531698437901,6.779391059535914
441,21.81400111656847,7.237257770900372
442,21.848116916789827,7.063934305754099
443,21.220305697002495,4.798050514767515
444,22.89545047445388,5.765534746362977
445,21.460710352532264,4.330558400030802
446,25.116586052832176,8.736029793163597
447,23.95359053799921,9.321296777696267
448,24.182258323811467,7.052133274927771
449,24.025309493576156,6.895181422102683
450,22.128512328854857,5.38543103719352
451,20.908778875383714,3.7782085763980877
452,22.688285450701972,7.401391544803525
453,25.178763349334652,8.048650342922418
454,23.023030444925272,6.48236429255538
455,19.397342478750172,3.218781167784069
456,21.95045907321482,4.9740703670240265
457,23.86443186552993,8.609806663333226
458,23.693720263425075,6.563615765629766
459,20.604602091206814,5.688180358586926
460,22.053586543639174,4.92362461136832
461,21.168138945724618,6.20124177119825
462,23.78648441428937,7.487438112928715
463,22.59719077976505,6.490890978894291
464,21.753152262414332,6.797402141631399
465,22.66993369211587,5.539779191698494
466,22.572177235788015,7.2505826647875375
467,22.706377552453272,5.928844036712568
468,20.896415189976455,3.76659516172927
469,23.361270891804434,6.23112515787905
470,17.211375018621943,0.08406426478847456
471,22.051156488656748,7.040454121349624
472,21.398115820183836,6.484299281164517
473,22.80054625407953,7.308794067216477
474,23.087887838824972,6.905928478173135
475,22.82667901243007,7.6105081388061295
476,24.201737690089427,7.376168810595372
477,23.401081974885884,6.631395353695602
478,23.847240424104857,8.83095880116843
479,20.122107579388675,4.865918814552212
480,23.207168371159273,6.077029313819001
481,22.362554142237702,6.218199943694738
482,21.72214962508658,4.59215800212536
483,19.20888922662135,2.0772429989324603
484,19.19999098530795,2.070389327891398
485,23.4438241577239,6.729552770453971
486,23.700402886924802,6.570311124318805
487,22.214171761782797,6.310885391185277
488,22.37873460137246,6.786727034871367
489,21.518583526224905,4.388189537156084
490,23.245004107073644,6.1147834472498515
491,20.00503922370037,4.767654798237347
492,23.41019628614212,8.665478047626245
493,21.340490706170343,4.381975478557301
494,23.60188626404931,7.060695931687554
495,22.889842033167607,5.759688488427289
496,20.15264011411132,3.8569856897822046
497,23.676810204788417,8.825785627464791
498,23.171040393597885,8.123966174989327
499,20.047572607164,2.918386234446348
500,23.73507956964297,8.14979791773151
501,23.352859877307637,8.205157883920094
502,22.852829503759786,6.7775512222878
503,24.301448049939207,8.019535132102035
504,20.028842248285578,3.7081872360207084
505,24.602369597573897,7.5687161887317265
506,22.36511028040041,7.074890720126339
507,19.387889008307468,4.024142345897803
508,23.264638885354138,8.060695931687555
509,20.88659340025451,3.75595576955096
510,22.75348242057366,5.623223075896506
511,24.091857924435242,7.008204496694817
512,19.570070632171497,4.988230223060457
513,20.96209605255256,4.931683057059805
514,20.62659670040792,3.496973580998276
515,20.22339134376895,4.6082178530214595
516,21.289967081973366,4.159467729266766
517,21.083490364613073,6.6653359171851765
518,20.895570105377626,5.170726276131552
519,19.850328787340903,5.454175893185802
520,21.03163861432061,6.433960931121179
521,18.957657549987214,1.8399595874895318
522,21.287409156306516,6.267535798068735
523,18.399857843720017,1.269033146455237
524,18.49439857745262,1.3617683594191534
525,23.38575854714646,8.700682458903529
526,18.959673721448883,4.454833906898869
527,21.61891373624543,4.501439145158873
528,20.854755029239417,5.239550796613645
529,20.41835089284933,3.2883585621936606
530,22.694357249525833,7.4072677642447315
531,20.08781501873064,2.957914598632985
532,20.642313520179677,4.888499735514123
533,22.043559021805603,7.141596278383818
534,20.425514043128253,3.2957230245399685
535,19.99107475436396,5.398829182444627
536,19.21456577263605,4.657640005207824
537,19.71269491461004,4.5861642459309095
538,19.881142347199265,5.452858964713811
539,18.74488638225365,3.9326281570221266
540,18.30447164819336,2.6622054996536164
541,20.157330897213814,4.177917792195843
542,22.195045333812313,7.268378247751587
543,21.687400033221948,4.884597920990064
544,18.96521357463478,3.8298495598446904
545,19.074327036370065,3.3146965256562866
546,19.75237737957673,2.6229303509201767
547,20.019334175032924,4.599912842187128
548,21.059873849750197,3.929790997718597
549,20.923820002160976,3.793895882548878
550,20.247930989299288,3.1176950426697547
551,20.979352621086534,3.8708578643637623
552,20.359202630365193,4.848497755385146
553,20.694537281061958,5.917193036924947
554,20.573540870311067,5.078097423026661
555,21.185796752685494,4.0557162635125446
556,18.674344012435682,1.5459683691052926
557,21.220260817673577,6.050719347751264
558,20.82549299150247,3.6948801927991917
559,20.459539994906162,5.381629467033664
560,18.745572572392685,3.4776773275653072
561,20.566819612490956,3.4369613378336026
562,21.561919053319706,6.426600226169925
563,20.025336954488,4.922673592849446
564,21.348172705843297,6.185470146066942
565,20.127591367299253,5.187055089968057
566,20.772391903272883,3.7980505147675143
567,22.320805505846103,5.558267634055736
568,22.692575703424982,5.991181681408527
569,21.279463791442716,4.8283269264148165
570,22.146991526918708,5.574707046415546
571,20.59828426533685,5.541328977045604
572,20.82466255562324,6.227278994468321
573,21.92937147600801,6.98071082890019
574,21.722455267697917,6.631540867341486
575,19.690231629030826,5.028569152196771
576,20.111066880510382,5.054414387917307
577,19.451726268074506,3.0789513413948217
578,20.26675108949785,5.280585202564472
579,19.82865096756613,2.698218478224414
580,19.76025213908596,5.009884588931844
581,19.714587634125667,4.560103513464738
582,18.418087309424767,2.7420062108667365
583,20.67870586583589,5.221490455042056
584,19.634032853984156,2.503348735167504
585,19.450162119907365,2.319039815562536
586,21.535732905859103,6.887159676692863
587,22.67339858380435,7.662846365159479
588,21.333024831705973,4.327687364176048
589,23.051032197410088,8.474922700379798
590,20.812178872679198,4.706530552538117
591,21.055029503144155,5.643278996311979
592,16.46657040681149,-0.6665762662748083
593,21.034541237737777,6.91778975904161
594,21.663448221144158,7.028790136349901
595,21.926950332093053,7.533173967347694
596,20.9997819095153,6.480426705191877
597,20.428598374720032,5.441284271927038
598,20.368796308237084,5.130930869826448
599,22.024389969515102,7.559721231197234
600,20.862408074459147,3.7322691995014496
601,21.357438709744443,5.093813673402728
602,18.027209484548383,0.8953026213333067
603,21.738187529224618,7.072213012239907
604,20.377077051194128,5.430619810959776
605,20.788758153561915,3.718087583960517
606,21.31851577921774,5.084064264788474
607,20.218148138679535,3.641546029087524
608,19.4996726854065,2.37016428054021
609,21.13385651303703,4.316869805064333
610,20.484496445060987,4.308885057411763
611,18.72690663387013,3.702657543390911
612,20.874027523970256,4.2509615735332185
613,21.022878442331404,5.97865326490861
614,17.9235596202957,0.7907720378619999
615,23.086230514638263,7.953323448582965
616,17.893668889664188,0.765534746362977
617,20.770034718613655,5.947432389471365
618,20.261591093634244,5.543495883425772
619,19.52055346194972,3.426264754702098
620,20.064666464741236,5.287250643254617
621,17.866469989848586,0.7398481026993274
622,19.480147237000704,4.9818526532897405
623,21.611751125459342,6.07724299893246
624,20.588788737206414,5.943218087426284
625,19.890581945649945,4.898208352508718
626,20.051493079493603,5.572586549385767
627,19.312947195323282,4.236492618381302
628,18.463803727898277,1.3334237337251917
629,19.527297543819827,2.62760683812965
630,22.165743667812396,5.035623909730721
631,22.098059399070408,6.175125349657719
632,20.338842996722367,3.494415610397496
633,19.20701908795942,3.951401291674311
634,20.70177601283043,6.090430042321621
635,19.555122704135368,5.028127082317139
636,21.30773835254213,6.734032139564932
637,20.803397238954762,6.1078970616646115
638,20.308200135256055,4.878234879112339
639,18.744078295099058,1.613531652917927
640,23.28696843902986,8.44385525626802
641,20.489261950367172,3.3589588258323295
642,20.27567781149961,3.145677455195635
643,20.762174381993102,6.018144528943756
644,20.76920427253057,5.516960659898823
645,21.19421399618638,6.356848079236522
646,17.764094067116684,0.632268215499513
647,19.028380943689854,1.899175630480513
648,19.265564687520627,4.182692297516191
649,19.94730590190442,3.8569856897822046
650,20.102976540021213,4.811984719351674
651,18.868732142409886,1.7398481026993275
652,19.948303060436466,3.777156666004501
653,21.466168093079784,5.20633064787105
654,20.774628632107344,5.538538163629804
655,21.2413034164056,7.227952813682319
656,21.428891369009385,6.567575868524113
657,21.84503644793252,7.214804794948052
658,21.08708337738955,5.927896453728821
659,21.999678700632913,6.783587612018469
660,20.30051008729042,3.169925001442312
661,19.96267576250222,5.393690764187454
662,20.212710106183454,3.082361969557474
663,20.794609415966438,4.922197848396367
664,20.883323450475977,6.055933128607411
665,19.13672332459888,3.241840183564671
666,21.540593017667085,6.20006486151431
667,21.051351681074344,4.1969217338203295
668,20.77929614766674,6.363521543546545
669,19.5661599792244,2.4356285940520905
670,21.135541462857997,4.00539998774259
671,20.035890466602496,2.9049657186840263
672,20.486948905777137,4.575917361118149
673,22.217845905676274,5.252476214135217
674,20.626829271496202,3.496973580998276
675,21.141944340972113,4.011674533380918
676,21.40772521520837,4.277240898332068
677,20.215501006278508,3.085764553778314
678,20.823944050964844,4.907852071845964
679,22.29756618438996,6.989820220117596
680,20.967615373028625,5.3298411765306275
681,21.120825108388587,3.990954860396993
682,20.502950257914172,3.372952097911829
683,20.2042236578067,5.038260575175349
684,20.75710022755166,3.626439136697315
685,20.68805646812008,5.199279721336625
686,20.132123141896322,5.502394256111261
687,20.843464127144802,5.953730849811491
688,19.90770634235993,4.097610796626422
689,20.267571961477238,3.137503523749935
690,18.801686258639332,3.674686619927999
691,20.784740268240558,3.6542063779442917
692,22.095376417426017,4.965322548367254
693,20.158014211055296,4.72137265947682
694,22.413731990409673,7.954021780269008
695,21.002632371210442,4.375734538583156
696,21.515669042723108,4.38543103719352
697,20.553328363609584,5.595443984589479
698,20.34671282408614,3.2172307162206693
699,21.459208868274334,6.201829866202339
700,23.01498313481605,6.663059923747817
701,21.4906961753702,6.418695949602051
702,21.43183575748668,6.7475216725404215
703,23.369074178743336,8.852997587613316
704,21.832795776663275,5.907852071845964
705,21.233731862223216,6.947315491603061
706,22.352657727026397,5.222650022451478
707,17.299485295474398,0.16349873228287956
708,19.88267439067331,4.9823091301297735
709,20.25781251663055,5.12391445900198
710,19.91572623137314,4.050501697446727
711,21.28419321237971,6.37016428054021
712,20.388073008701383,5.160678213220501
713,24.741660365520204,8.92934718713864
714,19.883017608098534,5.004051884507083
715,22.82731983007626,6.199279721336625
716,22.331418527305868,7.524267449584506
717,19.495624748037137,4.36737106564853
718,24.07504501080142,7.9990416420844035
719,20.748075711050234,4.621758856709732
720,20.947316604688954,5.359661722333877
721,20.934312128979215,3.8042601156347384
722,21.26741079644869,6.281698250098829
723,23.13170265970118,7.870549668630628
724,22.82481854453352,6.434795003550544
725,20.867224434889412,3.7366048753142485
726,19.107263058310554,1.9781956296816516
727,21.384604072218497,6.898933871780176
728,20.702743397957107,5.47021145739054
729,20.98236278119032,6.275752048828529
730,22.374408585403753,6.61882595258744
731,21.431234881508733,5.48832219114082
732,20.711568676131332,3.581351247168777
733,20.828558776960946,3.698218478224414
734,20.640133704417952,3.820689560559215
735,21.042880378479012,6.247737672658932
736,21.611974849114375,4.489286022625876
737,21.779794285197184,5.365272599764531
738,21.99066560633908,7.514201180060275
739,18.735965822250005,1.6040713236688608
740,23.12621780354539,7.783063710045979
741,20.553623669626457,3.423578170981797
742,21.419329642568176,6.233619676759702
743,19.725980276547446,4.917431755390104
744,19.14889608248089,2.017921907997262
745,20.964086992865955,6.280956313831056
746,21.30486709525941,6.850874415720346
747,21.73308526741604,6.713008391644148
748,20.4438247899176,5.168321115739722
749,20.841336298144935,5.8060662260890314
750,18.31451686433129,1.1826922975161902
751,19.707401263100746,2.5777309314900805
752,18.339410747535684,2.821710215034674
753,20.484466942999887,5.76659516172927
754,20.860189032555454,3.7300964655954685
755,22.820719075547395,6.530601414516833
756,20.986097569447978,6.439789337089688
757,19.02035333179099,1.8914191868460786
758,19.796644873158783,2.6667565918848033
759,19.366179184298904,4.805808348701467
760,20.3658824052954,3.2357270598380583
761,21.09589146332092,3.9653225483672547
762,19.731693579229482,4.219555769166913
763,18.53074922905561,1.4005379295837288
764,20.204676209580224,4.730639955916791
765,20.053984197194012,2.9240998856407416
766,21.240770955627294,6.194953795933835
